pk,id,name,parent_id
4072,7026,Удочки и спиннинги,6797
4073,7620,Чехлы и тубусы для удилищ,6797
4074,7909,Эхолоты и камеры,6797
4075,660,Блесны и балансиры,5740
4076,946,Вертлюги и застежки для рыбалки,5740
4077,1048,Воблеры,5740
4078,3018,Крючки и грузила,5740
4079,3194,Лески и поводки,5740
4080,5035,Поплавки,5740
4081,5738,Рыболовные кормушки,5740
4082,5741,"Рыболовные снасти, общее",5740
4083,5941,Сигнализаторы поклевки и свингеры,5740
4084,5950,Силиконовые приманки и стримеры,5740
4085,256,Аксессуары для спальных мешков и палаток,6805
4086,740,Брюки и шорты туристические,6805
4087,1177,Газовое оборудование для туризма,6805
4088,2301,Карематы и сидушки,6805
4089,3798,Навесные подсумки,6805
4090,3813,Надувные подушки и подголовники,6805
4091,4306,Одежда для охоты и рыбалки,6805
4092,4543,Палатки и тенты туристические,6805
4093,4656,Переносное освещение,6805
4094,6064,"Снегоступы, альпинистские кошки",6805
4095,6115,Спальные мешки,6805
4096,6806,"Товары для туризма и путешествия, общее",6805
4097,6978,Туристическая косметика и химия,6805
4098,6980,Туристическая посуда,6805
4099,6984,Туристические инструменты,6805
4100,6987,Туристические складные ведра,6805
4101,220,Аксессуары для горелок и баллонов туристических,1177
4102,1178,Газовые баллоны туристические,1177
4103,4812,Плиты и горелки туристические,1177
4104,531,"Балаклавы, подшлемники, маски",4306
4105,950,Верхняя одежда для охоты и рыбалки,4306
4106,2900,Костюмы для охоты и рыбалки,4306
4107,3176,Ледоходы и ледоступы,4306
4108,4251,Обувь для охоты и рыбалки,4306
4109,6983,"Туристические бахилы, гамаши",4306
4110,7734,"Шорты, брюки для охоты и рыбалки",4306
4111,243,Аксессуары для переносных фонарей,4656
4112,4657,Переносные светильники,4656
4113,6224,Средства для чистки обуви,6978
4114,146,Автомобильные чайники и кружки,6980
4115,2905,"Котелки, кастрюли туристические",6980
4116,3005,Кружки туристические,6980
4117,3582,Миски и тарелки туристические,6980
4118,3788,Наборы туристической посуды,6980
4119,4937,Подставки и треноги костровые,6980
4120,6033,Сковородки туристические,6980
4121,6981,"Туристическая посуда, общее",6980
4122,6988,Туристические столовые приборы,6980
4123,7415,Фляги туристические,6980
4124,7590,Чайники туристические,6980
4125,165,Автохолодильники,6984
4126,2361,Кемпинговые фонари,6984
4127,2560,Компасы туристические,6984
4128,2746,Компрессионные мешки и гермомешки,6984
4129,3044,Курвиметры ручные,6984
4130,3252,Лопаты туристические,6984
4131,3787,Наборы туристических инструментов,6984
4132,3953,"Ножи для охоты, рыбалки и туризма",6984
4133,3994,Обогреватели туристические,6984
4134,4723,Пилы туристические,6984
4135,6770,Товары для выживания,6984
4136,6920,Трекинговые палки,6984
4137,6985,"Туристические инструменты, общее",6984
4138,6986,Туристические полотенца,6984
4139,6990,Туристические фильтры для воды,6984
4140,7418,Фонари ручные и налобные,6984
4141,7625,"Чехлы, ножны для ножей",6984
4142,1095,Ворота для игровых площадок,7475
